independent_unit_id	pair_id	direction	model	pair_purity	top1	top5	top10	mean_reciprocal_rank	median_true_rank	region_label_accuracy	true_pair_cosine
HER2ST::H	HER2ST_H1_CONTROLLED	forward	mlp64_32	0.5	0.0010683760683760683	0.007674409454108533	0.019100011324354463	0.013580841761994008	202.16666666666666	0.16565851121207062	-0.019857274746755138
HER2ST::H	HER2ST_H1_CONTROLLED	forward	mlp64_32	1.0	0.001141552511415525	0.00228310502283105	0.010503578687948776	0.011653481000176607	197.75	0.15054985499068138	-0.0011622505456519623
HER2ST::H	HER2ST_H1_CONTROLLED__reverse	reverse	linear32	0.0	0.0026041666666666665	0.005017361111111111	0.016410768645357687	0.012071333683697031	269.5	0.22759631849315068	-0.006805903433511655
HER2ST::H	HER2ST_H1_CONTROLLED__reverse	reverse	linear32	0.5	0.004665858066971081	0.011332524733637746	0.01863299086757991	0.01559774576055479	274.5	0.19420495624048706	-0.0064564602604756756
HER2ST::H	HER2ST_H1_CONTROLLED__reverse	reverse	linear32	1.0	0.0033942161339421614	0.010885654490106545	0.021710426179604263	0.015869201179266382	252.0	0.21017408675799087	0.019922749294588964
HER2ST::H	HER2ST_H1_CONTROLLED__reverse	reverse	mlp128_64_32	0.0	0.0	0.008602549467275495	0.01796470700152207	0.011687957349862534	272.9166666666667	0.1985454718417047	-0.07942334500451882
HER2ST::H	HER2ST_H1_CONTROLLED__reverse	reverse	mlp128_64_32	0.5	0.001141552511415525	0.0058378519786910195	0.019514364535768644	0.011332421865336553	270.4166666666667	0.12798468417047185	-0.06808650369445483
HER2ST::H	HER2ST_H1_CONTROLLED__reverse	reverse	mlp128_64_32	1.0	0.001141552511415525	0.005998382800608828	0.0105037100456621	0.01035464639790569	249.0	0.12506373668188736	-0.01975541942132016
HER2ST::H	HER2ST_H1_CONTROLLED__reverse	reverse	mlp64_32	0.0	0.002413194444444445	0.008251046423135464	0.01888484589041096	0.013282892307160676	276.3333333333333	0.22336781773211567	-0.040379061829298735
HER2ST::H	HER2ST_H1_CONTROLLED__reverse	reverse	mlp64_32	0.5	0.0	0.011046185312024353	0.015742484779299848	0.011538990231161528	251.58333333333334	0.15122265030441398	-0.028658566676313058
HER2ST::H	HER2ST_H1_CONTROLLED__reverse	reverse	mlp64_32	1.0	0.00228310502283105	0.007899543378995434	0.01487894786910198	0.012562732218941256	263.0	0.15115772450532725	-0.015782050516766805
