dataset	pair_id	pair_type	independent_unit_id	cohort_role	direction	pair_file_id	method	epsilon	tau	arm	intervention	h_large	h_small	relative_l1_n_estimable	relative_l1_median	relative_l1_q90	relative_l1_mean	relative_l1_maximum
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		R	I_SPATIAL	0.0025	0.00125	1500	0.0007441928500229616	0.0008545743312138183	0.0007168414933139232	0.0009010717920796893
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		R	I_SPATIAL	0.00125	0.000625	1500	0.00037185858561367396	0.00042694380168588797	0.0003581819968022944	0.0004501429628279505
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		N	I_EXPR	0.02	0.01	1500	0.006056535565719789	0.007090089433943522	0.005941742792855463	0.007852853000436266
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		N	I_EXPR	0.01	0.005	1500	0.0030440784324525217	0.003566085636356684	0.002985578661554813	0.003950674644602659
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		N	I_EXPR	0.005	0.0025	1500	0.0015258253021431744	0.0017872291535951767	0.0014964909045664964	0.0019813863501333333
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		N	I_EXPR	0.0025	0.00125	1500	0.0007638829341903809	0.0008949220490306867	0.0007491738944180136	0.0009922069650110184
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		N	I_EXPR	0.00125	0.000625	1500	0.0003821755145303453	0.00044780007587088004	0.00037481945093094995	0.0004964832477727572
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		N	I_SPATIAL	0.02	0.01	1500	0.006192541359411501	0.007259272884859764	0.006060984203752863	0.008054086418081943
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		N	I_SPATIAL	0.01	0.005	1500	0.003077628996589677	0.003607069298394099	0.00301538783683684	0.004000569362473435
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		N	I_SPATIAL	0.005	0.0025	1500	0.0015342233328117195	0.0017978876108232106	0.0015039428722999743	0.0019937296413013424
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		N	I_SPATIAL	0.0025	0.00125	1500	0.0007660265125030211	0.000897628657340213	0.0007510368888555664	0.0009952482056581923
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	row_softmax	0.25		N	I_SPATIAL	0.00125	0.000625	1500	0.0003826940317422826	0.0004484776957971052	0.00037528520014524233	0.000497243691191534
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		R	I_EXPR	0.02	0.01	1500	0.0004922627807510222	0.0006741736295231602	0.0005214519700030857	0.0011643445579258536
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		R	I_EXPR	0.01	0.005	1500	0.0002461396243427147	0.0003371192221582558	0.00026074198243418803	0.0005822272773516418
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		R	I_EXPR	0.005	0.0025	1500	0.00012307184422971406	0.00016855654099224947	0.00013037498348782088	0.00029112712776707363
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		R	I_EXPR	0.0025	0.00125	1500	6.153643849370955e-05	8.427974887636553e-05	6.51884904992897e-05	0.00014556691754810102
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		R	I_EXPR	0.00125	0.000625	1500	3.076834653847851e-05	4.214025664443243e-05	3.25944894442436e-05	7.278428985733757e-05
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		R	I_SPATIAL	0.02	0.01	1500	0.006375051630391976	0.007460055427714849	0.006177612534321738	0.007878299699360224
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		R	I_SPATIAL	0.01	0.005	1500	0.0031697164853801765	0.003699994223408875	0.003070325562990497	0.003908353664437108
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		R	I_SPATIAL	0.005	0.0025	1500	0.0015802780379471802	0.0018424976429947345	0.001530576780585416	0.001946558323742843
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		R	I_SPATIAL	0.0025	0.00125	1500	0.0007889183297626624	0.0009193831737421686	0.0007641461310942207	0.0009713833381640518
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		R	I_SPATIAL	0.00125	0.000625	1500	0.00039412351243535936	0.00045922952065808887	0.0003817880285680084	0.0004852185518337979
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		N	I_EXPR	0.02	0.01	1500	0.00624629128561687	0.0072314215008341355	0.006073908046090061	0.0077223813529286615
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		N	I_EXPR	0.01	0.005	1500	0.003141854814197904	0.003640751082719225	0.0030549565636673096	0.003891534511806271
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		N	I_EXPR	0.005	0.0025	1500	0.0015754374309318979	0.0018270957715984188	0.0015320125376367243	0.0019534292316431847
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		N	I_EXPR	0.0025	0.00125	1500	0.0007890250749442791	0.0009150805217601855	0.0007671439333547984	0.0009786413757638663
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		N	I_EXPR	0.00125	0.000625	1500	0.0003948109259961234	0.00045792385520658133	0.0003838569009695676	0.0004898032469830027
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		N	I_SPATIAL	0.02	0.01	1500	0.0063929669323988594	0.007441958348391587	0.00622006764331897	0.007969676721973176
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		N	I_SPATIAL	0.01	0.005	1500	0.003177568478688374	0.003695529827389445	0.003091495729623079	0.00395337829167314
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		N	I_SPATIAL	0.005	0.0025	1500	0.0015848157678810526	0.001840196037132194	0.0015411469456638772	0.001968898828180377
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		N	I_SPATIAL	0.0025	0.00125	1500	0.0007914154142762198	0.0009181853844435909	0.0007694275033231712	0.0009825087752651802
spatialDLPFC	SDLPFC_Br2720_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2720	primary_expansion	reverse	SDLPFC_Br2720_ANT_MID__reverse	balanced_ot	0.25		N	I_SPATIAL	0.00125	0.000625	1500	0.0003954085902050348	0.00045869193264119453	0.0003844277923221801	0.0004907700960895106
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	R	I_EXPR	0.02	0.01	1500	0.0011749080570158826	0.0015279119047078603	0.001205244941176682	0.002422936517995582
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	R	I_EXPR	0.01	0.005	1500	0.0005873462450537805	0.0007636731316496137	0.0006023241370265008	0.0012110346940191017
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	R	I_EXPR	0.005	0.0025	1500	0.0002936166238073715	0.00038179323951649584	0.00030108751178490044	0.0006054087360166831
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	R	I_EXPR	0.0025	0.00125	1500	0.00014679870330523356	0.00019088577852119926	0.00015052512051236375	0.0003026771970082721
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	R	I_EXPR	0.00125	0.000625	1500	7.339860949528702e-05	9.544017856505011e-05	7.525790205350636e-05	0.00015133180074057624
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	R	I_SPATIAL	0.02	0.01	1500	0.006468239920115724	0.0075165267808118405	0.006306776484679721	0.008543754056261687
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	R	I_SPATIAL	0.01	0.005	1500	0.0032160168695707925	0.0037302098180635093	0.0031348859447564324	0.0042398959997847225
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	R	I_SPATIAL	0.005	0.0025	1500	0.001602584000234377	0.001858602679092795	0.001562851441127402	0.0021120119791187054
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	R	I_SPATIAL	0.0025	0.00125	1500	0.0007999206890402886	0.0009276083892260619	0.0007802820531450877	0.0010540284792376268
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	R	I_SPATIAL	0.00125	0.000625	1500	0.00039968956489263164	0.0004633557006162141	0.0003898556287961934	0.0005265202786541865
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	N	I_EXPR	0.02	0.01	1500	0.0050815102378888605	0.006071214173189599	0.005117427890317126	0.007086947540489375
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	N	I_EXPR	0.01	0.005	1500	0.0025560032335792127	0.003054053705016887	0.002573447656152098	0.003569966880170775
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	N	I_EXPR	0.005	0.0025	1500	0.0012823845877629795	0.0015320451421649895	0.0012904354041432618	0.0017916910152110108
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	N	I_EXPR	0.0025	0.00125	1500	0.0006421002787347866	0.0007672295695267342	0.0006461492250849738	0.0008975310191593741
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	N	I_EXPR	0.00125	0.000625	1500	0.00032127106602766774	0.0003839170124524606	0.0003233079595148195	0.00044918850428854603
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	N	I_SPATIAL	0.02	0.01	1500	0.005203155449075089	0.00623130708006004	0.005237130900573008	0.007303855842683892
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	N	I_SPATIAL	0.01	0.005	1500	0.0025864763383352044	0.003094773503559503	0.0026033721520246733	0.003624259436470266
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	N	I_SPATIAL	0.005	0.0025	1500	0.0012895422211464654	0.0015421397635079464	0.0012979168712467012	0.001805271047896893
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	N	I_SPATIAL	0.0025	0.00125	1500	0.0006438710780283204	0.000769907537748038	0.000648019608192062	0.0009009260172467481
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	uot	0.25	2.0	N	I_SPATIAL	0.00125	0.000625	1500	0.00032171367377098226	0.00038462048596065536	0.0003237755523444649	0.00045003682279874245
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		R	I_EXPR	0.02	0.01	1500	0.0008073268778517965	0.0012973080042479584	0.00088200721773903	0.0018837009083973455
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		R	I_EXPR	0.01	0.005	1500	0.00040360626218118164	0.0006492281541643554	0.00044105916844810924	0.0009420639413670245
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		R	I_EXPR	0.005	0.0025	1500	0.00020178637622109862	0.00032474963639013524	0.00022054334001420157	0.00047108505551657825
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		R	I_EXPR	0.0025	0.00125	1500	0.00010087915914027708	0.00016240508020153572	0.0001102750925175154	0.00023555571557604463
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		R	I_EXPR	0.00125	0.000625	1500	5.0436081574843685e-05	8.121009748527123e-05	5.513839938865492e-05	0.00011778112522409536
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		R	I_SPATIAL	0.02	0.01	1500	0.006248120724363973	0.007456401368910515	0.0061500169543698	0.008547967297656178
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		R	I_SPATIAL	0.01	0.005	1500	0.003103413136481902	0.0037010290564429868	0.0030570621629879883	0.004241923635381251
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		R	I_SPATIAL	0.005	0.0025	1500	0.001546729375468586	0.0018436679994475805	0.0015240760750020064	0.002112981683220121
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		R	I_SPATIAL	0.0025	0.00125	1500	0.0007721517114709151	0.0009201229772309535	0.0007609281423075703	0.0010545024297516862
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		R	I_SPATIAL	0.00125	0.000625	1500	0.00038578429005461685	0.0004596331891335485	0.0003801870822031607	0.0005267551424822947
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		N	I_EXPR	0.02	0.01	1500	0.006077087064294313	0.007489439893785343	0.006107636524272957	0.009468941139297023
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		N	I_EXPR	0.01	0.005	1500	0.003055897175389439	0.003773279591088992	0.003071247315956595	0.004776605912263884
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		N	I_EXPR	0.005	0.0025	1500	0.0015325238529598356	0.0018938394942256765	0.0015400108450126372	0.0023989518580181932
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		N	I_EXPR	0.0025	0.00125	1500	0.000767408989207987	0.0009484164418580537	0.0007711060692802156	0.0012021514176010254
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		N	I_EXPR	0.00125	0.000625	1500	0.0003839827222819136	0.00047456187535705184	0.0003858286766965812	0.0006017456606510662
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		N	I_SPATIAL	0.02	0.01	1500	0.0062135822622579225	0.007694582087554335	0.0062489940982425815	0.00981261506999468
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		N	I_SPATIAL	0.01	0.005	1500	0.0030905891424523073	0.0038215684387766452	0.0031065861393945416	0.004862588686856959
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		N	I_SPATIAL	0.005	0.0025	1500	0.001540999284168949	0.0019056489439151305	0.0015488458922019882	0.002420448415324679
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		N	I_SPATIAL	0.0025	0.00125	1500	0.0007694844557924099	0.0009513732674677146	0.0007733148891021333	0.0012075229311668018
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	balanced_ot	0.25		N	I_SPATIAL	0.00125	0.000625	1500	0.00038448893943579385	0.00047533951726812316	0.0003863808830676702	0.0006030877165363442
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	row_softmax	0.25		R	I_EXPR	0.02	0.01	1500	0.0016633742438466105	0.0026694788382988542	0.001782943932739838	0.0034121989189505333
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	row_softmax	0.25		R	I_EXPR	0.01	0.005	1500	0.0008303263904740596	0.0013329651288332559	0.0008902126610186559	0.001703350266717085
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	row_softmax	0.25		R	I_EXPR	0.005	0.0025	1500	0.0004148234434650336	0.0006660402894330566	0.00044479179408199617	0.0008509837303978585
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	row_softmax	0.25		R	I_EXPR	0.0025	0.00125	1500	0.00020732675334968388	0.0003329252301598721	0.00022231729290356965	0.00042531839715469075
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	row_softmax	0.25		R	I_EXPR	0.00125	0.000625	1500	0.00010364214358239549	0.0001664511448821518	0.00011113899943616774	0.00021261575413741366
spatialDLPFC	SDLPFC_Br2743_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br2743	primary_expansion	forward	SDLPFC_Br2743_ANT_MID	row_softmax	0.25		R	I_SPATIAL	0.02	0.01	1500	0.005882448455712751	0.006718371116260537	0.005707453441136214	0.007341674205987963
