independent_unit_id	cohort_role	method	epsilon0	tau0	contrast_type	regularization_regime	u	v	alpha	beta	metric	reference_value	comparison_value	contrast
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.0	0.75	0.0	h001_response_q90	0.3227669517367994	0.24591636419298168	-0.07685058754381772
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.25	0.5625	0.1875	endpoint_response_mean	0.23987802285227697	0.18078576762115703	-0.05909225523111994
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.25	0.5625	0.1875	endpoint_response_median	0.2398929422672014	0.17756161458501007	-0.06233132768219134
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.25	0.5625	0.1875	endpoint_response_q90	0.2841643418429356	0.2126432727421342	-0.07152106910080136
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.25	0.5625	0.1875	h001_response_mean	0.176978031647693	0.1078216800279181	-0.0691563516197749
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.25	0.5625	0.1875	h001_response_median	0.17576219699213758	0.10714697397127607	-0.06861522302086154
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.25	0.5625	0.1875	h001_response_q90	0.2005562871903816	0.12276456873743521	-0.07779171845294638
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.5	0.375	0.375	endpoint_response_mean	0.07963221984972695	7.897701054045323e-16	-0.07963221984972615
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.5	0.375	0.375	endpoint_response_median	0.07864016065117527	6.877645402692437e-16	-0.07864016065117457
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.5	0.375	0.375	endpoint_response_q90	0.09119881801447603	1.1902038893988286e-15	-0.09119881801447485
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.5	0.375	0.375	h001_response_mean	0.07154687060785889	7.334662637282488e-14	-0.07154687060778553
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.5	0.375	0.375	h001_response_median	0.07133991642056094	6.396404210797636e-14	-0.07133991642049697
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.5	0.375	0.375	h001_response_q90	0.08031039711938376	1.1959918490920439e-13	-0.08031039711926416
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.75	0.1875	0.5625	endpoint_response_mean	0.04473000069110913	0.1197794326869133	0.07504943199580418
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.75	0.1875	0.5625	endpoint_response_median	0.042004917970079145	0.11973716753241986	0.07773224956234073
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.75	0.1875	0.5625	endpoint_response_q90	0.05628781342192796	0.13581628276545388	0.07952846934352592
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.75	0.1875	0.5625	h001_response_mean	0.04624466743719616	0.10749405066851624	0.06124938323132008
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.75	0.1875	0.5625	h001_response_median	0.04348291407173636	0.10684147863038161	0.06335856455864525
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	0.75	0.1875	0.5625	h001_response_q90	0.05792689295185537	0.12237048251372235	0.06444358956186698
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	1.0	0.0	0.75	endpoint_response_mean	0.12621841100880926	0.20762832815464843	0.08140991714583919
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	1.0	0.0	0.75	endpoint_response_median	0.12444566850888851	0.20715280386913185	0.08270713536024334
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	1.0	0.0	0.75	endpoint_response_q90	0.14535935156554908	0.23573678838999704	0.09037743682444796
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	1.0	0.0	0.75	h001_response_mean	0.1488829162297359	0.21466223014353358	0.06577931391379768
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	1.0	0.0	0.75	h001_response_median	0.14700396650940195	0.21340926845505218	0.06640530194565021
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	0.75	1.0	0.0	0.75	h001_response_q90	0.17244742636110405	0.24431569043833273	0.07186826407722871
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	0.0	1.0	0.0	endpoint_response_mean	0.46540473148618966	0.46540473148618966	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	0.0	1.0	0.0	endpoint_response_median	0.48064776256064384	0.48064776256064384	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	0.0	1.0	0.0	endpoint_response_q90	0.5892164117172215	0.5892164117172215	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	0.0	1.0	0.0	h001_response_mean	0.28753380038889853	0.28753380038889853	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	0.0	1.0	0.0	h001_response_median	0.2856018550176601	0.2856018550176601	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	0.0	1.0	0.0	h001_response_q90	0.32737554098915655	0.32737554098915655	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	0.25	0.75	0.25	endpoint_response_mean	0.18078576762115703	0.18078576762115703	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	0.25	0.75	0.25	endpoint_response_median	0.17756161458501007	0.17756161458501007	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	0.25	0.75	0.25	endpoint_response_q90	0.21264327274213418	0.21264327274213418	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	0.25	0.75	0.25	h001_response_mean	0.14347503897201513	0.14347503897201513	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	0.25	0.75	0.25	h001_response_median	0.14256727920324472	0.14256727920324472	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	0.25	0.75	0.25	h001_response_q90	0.16336265489352025	0.16336265489352025	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	0.5	0.5	0.5	endpoint_response_mean	0.0	0.0	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	0.5	0.5	0.5	endpoint_response_median	0.0	0.0	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	0.5	0.5	0.5	endpoint_response_q90	0.0	0.0	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	0.5	0.5	0.5	h001_response_mean	0.0	0.0	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	0.5	0.5	0.5	h001_response_median	0.0	0.0	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	0.5	0.5	0.5	h001_response_q90	0.0	0.0	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	0.75	0.25	0.75	endpoint_response_mean	0.11977943268691332	0.11977943268691332	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	0.75	0.25	0.75	endpoint_response_median	0.11973716753241986	0.11973716753241986	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	0.75	0.25	0.75	endpoint_response_q90	0.13581628276545385	0.13581628276545385	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	0.75	0.25	0.75	h001_response_mean	0.14289548947883512	0.14289548947883512	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	0.75	0.25	0.75	h001_response_median	0.14203670204013574	0.14203670204013574	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	0.75	0.25	0.75	h001_response_q90	0.16266580161448077	0.16266580161448077	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	1.0	0.0	1.0	endpoint_response_mean	0.20762832815464852	0.20762832815464852	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	1.0	0.0	1.0	endpoint_response_median	0.2071528038691317	0.2071528038691317	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	1.0	0.0	1.0	endpoint_response_q90	0.235736788389997	0.235736788389997	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	1.0	0.0	1.0	h001_response_mean	0.2852155691451938	0.2852155691451938	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	1.0	0.0	1.0	h001_response_median	0.283603772048884	0.283603772048884	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	1.0	1.0	0.0	1.0	h001_response_q90	0.32451239487880035	0.32451239487880035	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	1.5	0.3333333333333333	1.0	0.5	endpoint_response_mean	0.04601841651662484	0.11071846810431551	0.06470005158769067
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	1.5	0.3333333333333333	1.0	0.5	endpoint_response_median	0.039475879871130895	0.10835810435951096	0.06888222448838005
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	1.5	0.3333333333333333	1.0	0.5	endpoint_response_q90	0.06727487253090805	0.1288274208140171	0.06155254828310904
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	1.5	0.3333333333333333	1.0	0.5	h001_response_mean	0.046008191135191764	0.14275979141105624	0.09675160027586449
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	1.5	0.3333333333333333	1.0	0.5	h001_response_median	0.039463756044683246	0.14185695825646472	0.10239320221178147
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	1.5	0.3333333333333333	1.0	0.5	h001_response_q90	0.06673958008618538	0.16254821908474143	0.09580863899855607
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	1.5	0.6666666666666666	0.5	1.0	endpoint_response_mean	0.20304615633221496	0.08434435672152504	-0.11870179961068991
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	1.5	0.6666666666666666	0.5	1.0	endpoint_response_median	0.20298621832077918	0.0843686676114841	-0.11861755070929507
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	1.5	0.6666666666666666	0.5	1.0	endpoint_response_q90	0.22901743930330343	0.09536618046902631	-0.13365125883427714
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	1.5	0.6666666666666666	0.5	1.0	h001_response_mean	0.2810739052231147	0.14218599429846945	-0.13888791092464525
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	1.5	0.6666666666666666	0.5	1.0	h001_response_median	0.2794718521007691	0.14133135399080549	-0.1381404981099636
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		coregularized_minus_fixed	coregularized-fixed	1.5	0.6666666666666666	0.5	1.0	h001_response_q90	0.3177192581274665	0.16185825299709322	-0.15586100513037326
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		fixed_v_scale	coregularized	0.5	0.0	0.5	0.0	endpoint_response_mean	0.46540473148618966	0.46540473148618966	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		fixed_v_scale	coregularized	0.5	0.0	0.5	0.0	endpoint_response_median	0.48064776256064384	0.48064776256064384	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		fixed_v_scale	coregularized	0.5	0.0	0.5	0.0	endpoint_response_q90	0.5892164117172215	0.5892164117172215	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		fixed_v_scale	coregularized	0.5	0.0	0.5	0.0	h001_response_mean	0.28753380038889853	0.14419748961541484	-0.14333631077348366
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		fixed_v_scale	coregularized	0.5	0.0	0.5	0.0	h001_response_median	0.2856018550176601	0.1432847495174679	-0.14231710550019222
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		fixed_v_scale	coregularized	0.5	0.0	0.5	0.0	h001_response_q90	0.32737554098915655	0.1641852931275507	-0.16319024786160582
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		fixed_v_scale	coregularized	0.5	0.25	0.375	0.125	endpoint_response_mean	0.18078576762115703	0.18078576762115703	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		fixed_v_scale	coregularized	0.5	0.25	0.375	0.125	endpoint_response_median	0.17756161458501007	0.17756161458501007	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		fixed_v_scale	coregularized	0.5	0.25	0.375	0.125	endpoint_response_q90	0.21264327274213418	0.21264327274213418	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		fixed_v_scale	coregularized	0.5	0.25	0.375	0.125	h001_response_mean	0.14347503897201513	0.07202530340613392	-0.07144973556588122
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		fixed_v_scale	coregularized	0.5	0.25	0.375	0.125	h001_response_median	0.14256727920324472	0.07157667297845591	-0.07099060622478881
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		fixed_v_scale	coregularized	0.5	0.25	0.375	0.125	h001_response_q90	0.16336265489352025	0.08200495520046477	-0.08135769969305548
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		fixed_v_scale	coregularized	0.5	0.5	0.25	0.25	endpoint_response_mean	0.0	0.0	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		fixed_v_scale	coregularized	0.5	0.5	0.25	0.25	endpoint_response_median	0.0	0.0	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		fixed_v_scale	coregularized	0.5	0.5	0.25	0.25	endpoint_response_q90	0.0	0.0	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		fixed_v_scale	coregularized	0.5	0.5	0.25	0.25	h001_response_mean	0.0	8.499897515120007e-14	8.499897515120007e-14
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		fixed_v_scale	coregularized	0.5	0.5	0.25	0.25	h001_response_median	0.0	6.907508698835077e-14	6.907508698835077e-14
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		fixed_v_scale	coregularized	0.5	0.5	0.25	0.25	h001_response_q90	0.0	1.4297657856851757e-13	1.4297657856851757e-13
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		fixed_v_scale	coregularized	0.5	0.75	0.125	0.375	endpoint_response_mean	0.11977943268691332	0.11977943268691332	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		fixed_v_scale	coregularized	0.5	0.75	0.125	0.375	endpoint_response_median	0.11973716753241986	0.11973716753241986	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		fixed_v_scale	coregularized	0.5	0.75	0.125	0.375	endpoint_response_q90	0.13581628276545385	0.13581628276545385	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		fixed_v_scale	coregularized	0.5	0.75	0.125	0.375	h001_response_mean	0.14289548947883512	0.07187895865461855	-0.07101653082421658
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		fixed_v_scale	coregularized	0.5	0.75	0.125	0.375	h001_response_median	0.14203670204013574	0.07143900338804329	-0.07059769865209245
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		fixed_v_scale	coregularized	0.5	0.75	0.125	0.375	h001_response_q90	0.16266580161448077	0.08182923693122796	-0.08083656468325282
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		fixed_v_scale	coregularized	0.5	1.0	0.0	0.5	endpoint_response_mean	0.20762832815464852	0.20762832815464852	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		fixed_v_scale	coregularized	0.5	1.0	0.0	0.5	endpoint_response_median	0.2071528038691317	0.2071528038691317	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		fixed_v_scale	coregularized	0.5	1.0	0.0	0.5	endpoint_response_q90	0.235736788389997	0.235736788389997	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		fixed_v_scale	coregularized	0.5	1.0	0.0	0.5	h001_response_mean	0.2852155691451938	0.14361210081348164	-0.14160346833171217
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		fixed_v_scale	coregularized	0.5	1.0	0.0	0.5	h001_response_median	0.283603772048884	0.14274912580758484	-0.14085464624129912
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		fixed_v_scale	coregularized	0.5	1.0	0.0	0.5	h001_response_q90	0.32451239487880035	0.1634813111648903	-0.16103108371391006
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		fixed_v_scale	coregularized	0.75	0.0	0.75	0.0	endpoint_response_mean	0.46540473148618966	0.46540473148618966	-5.551115123125783e-17
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		fixed_v_scale	coregularized	0.75	0.0	0.75	0.0	endpoint_response_median	0.48064776256064384	0.4806477625606436	-2.220446049250313e-16
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		fixed_v_scale	coregularized	0.75	0.0	0.75	0.0	endpoint_response_q90	0.5892164117172215	0.5892164117172212	-2.7755575615628914e-16
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		fixed_v_scale	coregularized	0.75	0.0	0.75	0.0	h001_response_mean	0.28753380038889853	0.21597277647405838	-0.07156102391484014
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		fixed_v_scale	coregularized	0.75	0.0	0.75	0.0	h001_response_median	0.2856018550176601	0.2145428367517391	-0.07105901826592101
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		fixed_v_scale	coregularized	0.75	0.0	0.75	0.0	h001_response_q90	0.32737554098915655	0.24591636419298168	-0.08145917679617483
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		fixed_v_scale	coregularized	0.75	0.25	0.5625	0.1875	endpoint_response_mean	0.18078576762115703	0.18078576762115703	0.0
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		fixed_v_scale	coregularized	0.75	0.25	0.5625	0.1875	endpoint_response_median	0.17756161458501007	0.17756161458501007	-1.3877787807814457e-17
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		fixed_v_scale	coregularized	0.75	0.25	0.5625	0.1875	endpoint_response_q90	0.21264327274213418	0.2126432727421342	1.3877787807814457e-17
spatialDLPFC::Br8325	primary_expansion	balanced_ot	0.25		fixed_v_scale	coregularized	0.75	0.25	0.5625	0.1875	h001_response_mean	0.14347503897201513	0.1078216800279181	-0.03565335894409705
