dataset	pair_id	pair_type	independent_unit_id	cohort_role	direction	pair_file_id	method	epsilon0	tau0	channel	regularization_regime	metric	baseline	delta_removal	delta_compensation	delta_joint	delta_interaction
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	spatial	fixed	endpoint_response_median	0.0	0.4535618623295112	0.057005016886483836	0.4288109287892493	-0.0817559504267457
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	spatial	fixed	endpoint_response_q90	0.0	0.5988034370770169	0.0732078576294372	0.5689154477551908	-0.10309584695126332
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	spatial	fixed	endpoint_response_mean	0.0	0.453226609373826	0.06437757836591569	0.4314346373024922	-0.08616955043724946
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	spatial	fixed	h001_response_median	0.0	0.2770158566978559	0.06015660971435073	0.28972052090000017	-0.04745194551220645
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	spatial	fixed	h001_response_q90	0.0	0.3163830189213303	0.07587552931801306	0.3247390425120835	-0.06751950572725984
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	spatial	fixed	h001_response_mean	0.0	0.2771852704763328	0.0665411636608689	0.29042748561927356	-0.05329894851792813
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	spatial	fixed	uot_endpoint_mass_median	0.0	0.04604371113849381	0.05838312611748363	0.02835192273872395	-0.07607491451725348
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	spatial	fixed	uot_endpoint_shape_median	0.0	0.44127357317518856	0.023278037846111526	0.43095214216216327	-0.033599468859136825
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	spatial	fixed	uot_endpoint_combined_median	0.0	0.43571023734608094	0.0603571812094132	0.4359750642769854	-0.06009235427850874
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	spatial	fixed	uot_h001_mass_median	0.0	0.03427636786682636	0.05854654972466119	0.028665872249873936	-0.06415704534161362
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	spatial	fixed	uot_h001_shape_median	0.0	0.28512080241118587	0.0229610046537645	0.28072397196677135	-0.027357835098179024
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	spatial	fixed	uot_h001_combined_median	0.0	0.27696203665492747	0.06019138338845205	0.2897606745060116	-0.0473927455373679
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	expression	coregularized	endpoint_response_median	0.0	0.22294999007917596	0.08657740785297029	0.22294999007917596	-0.08657740785297029
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	expression	coregularized	endpoint_response_q90	0.0	0.24272420506820105	0.09717948981548676	0.24272420506820105	-0.09717948981548676
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	expression	coregularized	endpoint_response_mean	0.0	0.2237052245906878	0.08714432515510273	0.2237052245906878	-0.08714432515510273
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	expression	coregularized	h001_response_median	0.0	0.1448016775612162	0.1433633289250203	0.28766342645584464	-0.0005015800303918572
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	expression	coregularized	h001_response_q90	0.0	0.16230031091032543	0.16068942933122637	0.32217036580680475	-0.0008193744347470555
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	expression	coregularized	h001_response_mean	0.0	0.14520707375803857	0.143764637418602	0.2884814097104487	-0.0004903014661918337
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	expression	coregularized	uot_endpoint_mass_median	0.0	0.03486532324524742	0.01037397814116648	0.03486532324524742	-0.01037397814116648
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	expression	coregularized	uot_endpoint_shape_median	0.0	0.20702347216943862	0.08268219848281884	0.20702347216943862	-0.08268219848281884
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	expression	coregularized	uot_endpoint_combined_median	0.0	0.21546082264251853	0.08533119148442386	0.21546082264251853	-0.08533119148442386
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	expression	coregularized	uot_h001_mass_median	0.0	0.014468189129361311	0.014324020462514922	0.028832895860844067	4.0686268967833963e-05
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	expression	coregularized	uot_h001_shape_median	0.0	0.14019553440926746	0.13880339522547291	0.27842178232903775	-0.00057714730570263
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	expression	coregularized	uot_h001_combined_median	0.0	0.14477304795443957	0.14333526618202763	0.287550068953626	-0.0005582451828411994
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	spatial	coregularized	endpoint_response_median	0.0	0.4288109287892493	0.10948129524172882	0.4288109287892493	-0.10948129524172882
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	spatial	coregularized	endpoint_response_q90	0.0	0.5689154477551908	0.12618266868773262	0.5689154477551908	-0.12618266868773262
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	spatial	coregularized	endpoint_response_mean	0.0	0.4314346373024922	0.10923035306944781	0.4314346373024922	-0.10923035306944781
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	spatial	coregularized	h001_response_median	0.0	0.1453052730417807	0.14385695962630604	0.28972052090000017	0.000558288231913423
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	spatial	coregularized	h001_response_q90	0.0	0.16289989275282787	0.16127657806586665	0.3247390425120835	0.0005625716933889968
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	spatial	coregularized	h001_response_mean	0.0	0.14569863869187916	0.1442464701036481	0.29042748561927356	0.0004823768237463
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	spatial	coregularized	uot_endpoint_mass_median	0.0	0.02835192273872395	0.008795987082923205	0.02835192273872395	-0.008795987082923205
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	spatial	coregularized	uot_endpoint_shape_median	0.0	0.43095214216216327	0.10757917146151219	0.43095214216216327	-0.10757917146151219
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	spatial	coregularized	uot_endpoint_combined_median	0.0	0.4359750642769854	0.11017172416271642	0.4359750642769854	-0.11017172416271642
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	spatial	coregularized	uot_h001_mass_median	0.0	0.014426013858070581	0.014282680333279982	0.028665872249873936	-4.282194147662774e-05
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	spatial	coregularized	uot_h001_shape_median	0.0	0.14077414641960173	0.1393705498356975	0.28072397196677135	0.0005792757114721214
HER2ST_manual_controlled	HER2ST_C1_CONTROLLED	within_section_controlled_combined	HER2ST::C	manual_truth_controlled	reverse	HER2ST_C1_CONTROLLED__reverse	uot	0.25	2.0	spatial	coregularized	uot_h001_combined_median	0.0	0.1453339119693058	0.1438850314171544	0.2897606745060116	0.0005417311195514141
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	forward	HER2ST_D1_CONTROLLED	balanced_ot	0.25		expression	fixed	endpoint_response_median	0.0	0.018108742056657183	0.2016858070388676	0.19921438434153776	-0.020580164753987024
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	forward	HER2ST_D1_CONTROLLED	balanced_ot	0.25		expression	fixed	endpoint_response_q90	0.0	0.028493583390098075	0.22623327104806878	0.223183662158962	-0.03154319227920488
HER2ST_manual_controlled	HER2ST_D1_CONTROLLED	within_section_controlled_combined	HER2ST::D	manual_truth_controlled	forward	HER2ST_D1_CONTROLLED	balanced_ot	0.25		expression	fixed	endpoint_response_mean	0.0	0.020044099405609472	0.1996773196670083	0.19601382296608602	-0.023707596106531753
