dataset	pair_type	biological_pair_id	independent_unit_id	cohort_role	method	epsilon0	tau0	channel	regularization_regime	metric	baseline	delta_removal	delta_compensation	delta_joint	delta_interaction
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		spatial	fixed	h001_response_median	0.0	0.2710553496446798	0.07682717164277658	0.2710048239462349	-0.07687769734122155
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	balanced_ot	0.25		spatial	fixed	h001_response_q90	0.0	0.3300136325617976	0.1262606415232543	0.33669264178135694	-0.11958163230369495
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		expression	coregularized	endpoint_response_mean	0.0	0.2229843106663416	0.08450155700052372	0.2229843106663416	-0.08450155700052372
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		expression	coregularized	endpoint_response_median	0.0	0.21888735617718802	0.08338737973254143	0.21888735617718802	-0.08338737973254143
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		expression	coregularized	endpoint_response_q90	0.0	0.2825586203716315	0.10804179125878569	0.2825586203716315	-0.10804179125878569
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		expression	coregularized	h001_response_mean	0.0	0.13987626234132286	0.13848668841366646	0.2779090549602531	-0.00045389579473624486
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		expression	coregularized	h001_response_median	0.0	0.1380510984119699	0.13667989394149638	0.27433408620446076	-0.00039690614900553256
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		expression	coregularized	h001_response_q90	0.0	0.17881535933515924	0.17703926970761524	0.3552795451761376	-0.0005750838666368774
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		expression	fixed	endpoint_response_mean	0.0	0.1477805741808798	0.1945656373717401	0.2229843106663416	-0.11936190088627828
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		expression	fixed	endpoint_response_median	0.0	0.14819770294998505	0.19332226666381713	0.21888735617718802	-0.12263261343661418
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		expression	fixed	endpoint_response_q90	0.0	0.18049260379771867	0.23115925196247264	0.2825586203716315	-0.12909323538855985
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		expression	fixed	h001_response_mean	0.0	0.12961991352787106	0.2657942340468431	0.2779090549602531	-0.11750509261446106
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		expression	fixed	h001_response_median	0.0	0.1286895597913214	0.26312677174744503	0.27433408620446076	-0.1174822453343057
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		expression	fixed	h001_response_q90	0.0	0.15824121602824853	0.3207671142792746	0.3552795451761376	-0.12372878513138554
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		spatial	coregularized	endpoint_response_mean	0.0	0.46311999287523914	0.10516136669685083	0.46311999287523914	-0.10516136669685083
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		spatial	coregularized	endpoint_response_median	0.0	0.4674997235816945	0.10395759746793126	0.4674997235816945	-0.10395759746793126
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		spatial	coregularized	endpoint_response_q90	0.0	0.5782235296667756	0.13424085191276955	0.5782235296667756	-0.13424085191276955
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		spatial	coregularized	h001_response_mean	0.0	0.14033139921092364	0.138932812972417	0.2797115010984475	0.00044728891510689706
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		spatial	coregularized	h001_response_median	0.0	0.13856041247201	0.13717932600714244	0.276216291150623	0.00047655267147057867
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		spatial	coregularized	h001_response_q90	0.0	0.1793292582448269	0.17754244298597524	0.3574843470642861	0.000612645833483999
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		spatial	fixed	endpoint_response_mean	0.0	0.46405418490127054	0.11689427164653349	0.46311999287523914	-0.11782846367256489
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		spatial	fixed	endpoint_response_median	0.0	0.4695565536764076	0.11476789704248823	0.4674997235816945	-0.11682472713720128
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		spatial	fixed	endpoint_response_q90	0.0	0.5732695298064022	0.139667549885852	0.5782235296667756	-0.13471355002547863
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		spatial	fixed	h001_response_mean	0.0	0.26788638068666065	0.1293276955658838	0.2797115010984475	-0.11750257515409694
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		spatial	fixed	h001_response_median	0.0	0.26520285154862827	0.12834148535216433	0.276216291150623	-0.11732804575016959
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	row_softmax	0.25		spatial	fixed	h001_response_q90	0.0	0.32336413439142175	0.15778813856199306	0.3574843470642861	-0.1236679258891287
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	coregularized	endpoint_response_mean	0.0	0.223731944346041	0.08518257293059306	0.223731944346041	-0.08518257293059306
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	coregularized	endpoint_response_median	0.0	0.22065508040219578	0.08496004716156612	0.22065508040219578	-0.08496004716156612
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	coregularized	endpoint_response_q90	0.0	0.2763262898122595	0.10574948144873718	0.2763262898122595	-0.10574948144873718
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	coregularized	h001_response_mean	0.0	0.14033280707007317	0.13893855666109853	0.27884415547007535	-0.00042720826109633736
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	coregularized	h001_response_median	0.0	0.1400696418594707	0.13867847159433766	0.2783694247051382	-0.00037868874867015567
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	coregularized	h001_response_q90	0.0	0.17570221827779717	0.1739567634319978	0.3491148485404937	-0.0005441331693012974
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	coregularized	uot_endpoint_combined_median	0.0	0.21179252193984327	0.0838793758199471	0.21179252193984327	-0.0838793758199471
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	coregularized	uot_endpoint_mass_median	0.0	0.038288738364936944	0.011776255435743763	0.038288738364936944	-0.011776255435743763
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	coregularized	uot_endpoint_shape_median	0.0	0.19979159148134437	0.07996011214966045	0.19979159148134437	-0.07996011214966045
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	coregularized	uot_h001_combined_median	0.0	0.14005066712215522	0.13865992366677246	0.2782918165395388	-0.0004187742493888258
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	coregularized	uot_h001_mass_median	0.0	0.016690341963033817	0.016524136472776514	0.03324171941227454	2.724097646420419e-05
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	coregularized	uot_h001_shape_median	0.0	0.1347493489664493	0.13341117182457984	0.2676930657252213	-0.0004674550658078369
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	fixed	endpoint_response_mean	0.0	0.10888456050758943	0.18833673075088236	0.223731944346041	-0.07348934691243082
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	fixed	endpoint_response_median	0.0	0.0962377144252726	0.18967617270143233	0.22065508040219578	-0.06525880672450915
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	fixed	endpoint_response_q90	0.0	0.1598363813470917	0.22097508825563117	0.2763262898122595	-0.10448517979046339
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	fixed	h001_response_mean	0.0	0.10028746785575775	0.2617443721144903	0.27884415547007535	-0.08318768450017268
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	fixed	h001_response_median	0.0	0.08903592513599666	0.2625159551078022	0.2783694247051382	-0.07318245553866064
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	fixed	h001_response_q90	0.0	0.14453571173403823	0.32090643405926933	0.3491148485404937	-0.11632729725281386
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	fixed	uot_endpoint_combined_median	0.0	0.09093321879073424	0.19266272945208257	0.21179252193984327	-0.07180342630297354
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	fixed	uot_endpoint_mass_median	0.0	0.05335854675451576	0.01496293540854121	0.038288738364936944	-0.030032743798120022
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	fixed	uot_endpoint_shape_median	0.0	0.08176944979434253	0.19630582558462142	0.19979159148134437	-0.07828368389761958
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	fixed	uot_h001_combined_median	0.0	0.0889857502757289	0.26256417127665155	0.2782918165395388	-0.07325810501284159
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	fixed	uot_h001_mass_median	0.0	0.05253975222425822	0.020239975001114324	0.03324171941227454	-0.039538007813098006
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	expression	fixed	uot_h001_shape_median	0.0	0.08078863169440546	0.2678081221682368	0.2676930657252213	-0.08090368813742095
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	coregularized	endpoint_response_mean	0.0	0.4484181717895086	0.10458987869393493	0.4484181717895086	-0.10458987869393493
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	coregularized	endpoint_response_median	0.0	0.4496716402244706	0.10392141486044756	0.4496716402244706	-0.10392141486044756
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	coregularized	endpoint_response_q90	0.0	0.5861616707141208	0.13234220579557215	0.5861616707141208	-0.13234220579557215
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	coregularized	h001_response_mean	0.0	0.1407605477219086	0.1393578275305189	0.28053808526897717	0.0004197100165496681
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	coregularized	h001_response_median	0.0	0.1405182321719919	0.13911820811416942	0.2800078714945254	0.0003714312083640675
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	coregularized	h001_response_q90	0.0	0.17628237989452022	0.17452535658286367	0.3514049517969866	0.0005972153196027175
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	coregularized	uot_endpoint_combined_median	0.0	0.45867043303522254	0.10494745599983453	0.45867043303522254	-0.10494745599983453
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	coregularized	uot_endpoint_mass_median	0.0	0.01785710414150723	0.010106441129653582	0.01785710414150723	-0.010106441129653582
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	coregularized	uot_endpoint_shape_median	0.0	0.4550242182694198	0.10213619160574161	0.4550242182694198	-0.10213619160574161
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	coregularized	uot_h001_combined_median	0.0	0.14054706349649798	0.13914646846038006	0.28010989076839815	0.00041635881152012055
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	coregularized	uot_h001_mass_median	0.0	0.01666678959733853	0.01650102670839585	0.03314872878782232	-1.908751791206663e-05
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	coregularized	uot_h001_shape_median	0.0	0.1352723420268882	0.1339234605228073	0.269737557956646	0.0005417554069505198
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	fixed	endpoint_response_mean	0.0	0.47325186563611643	0.0911938164826141	0.4484181717895086	-0.11602751032922198
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	fixed	endpoint_response_median	0.0	0.4795892677515537	0.08193067430160927	0.4496716402244706	-0.11184830182869238
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	fixed	endpoint_response_q90	0.0	0.609539625144772	0.12935978555235333	0.5861616707141208	-0.15273773998300438
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	fixed	h001_response_mean	0.0	0.2639121929493777	0.10011043655419452	0.28053808526897717	-0.08348454423459503
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	fixed	h001_response_median	0.0	0.26489707501036236	0.08889925741757171	0.2800078714945254	-0.07378846093340868
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	fixed	h001_response_q90	0.0	0.32393151638427586	0.14418121211789703	0.3514049517969866	-0.11670777670518626
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	fixed	uot_endpoint_combined_median	0.0	0.46253297364307255	0.08646803513723549	0.45867043303522254	-0.09033057574508548
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	fixed	uot_endpoint_mass_median	0.0	0.03744887183469335	0.05173552011629554	0.01785710414150723	-0.07132728780948167
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	fixed	uot_endpoint_shape_median	0.0	0.46894881999405513	0.07810456607441546	0.4550242182694198	-0.09202916779905082
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	fixed	uot_h001_combined_median	0.0	0.2648456484178453	0.08895486349603324	0.28010989076839815	-0.07369062114548042
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	fixed	uot_h001_mass_median	0.0	0.020408512981596676	0.052529853404714826	0.03314872878782232	-0.039789637598489185
Stereo-seq	cross_stage	ST_DEV_E15_5_E16_5	Stereo-seq::shared_developmental_series	legacy_replication	uot	0.25	2.0	spatial	fixed	uot_h001_shape_median	0.0	0.2698890046107186	0.0807687059054002	0.269737557956646	-0.08092015255947274
