dataset	pair_type	biological_pair_id	independent_unit_id	cohort_role	pair_id	direction	method	epsilon	tau	branch	score	reference	amplitude_comparable	n_estimable	spearman	top_overlap	raw_mae	rmae	intercept	slope	r2
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	uot	0.25	2.0	main21	probability_margin_risk	local_reference	False	1500	-0.32692930085746713	0.03333333333333333	0.9332014147113311	14.003088049736288	27.234668530110987	-27.172265975029788	0.1825847011533167
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	uot	0.25	2.0	main21	probability_margin_risk	endpoint_response	False	1500	-0.3263792881685726	0.03333333333333333	0.9283091346598741	12.977024043663237	31.66634403712249	-31.599740069734736	0.18314984737050488
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	uot	0.25	2.0	main21	assigned_raw_cost	local_reference	False	1500	0.796320318364586	0.6066666666666667	0.3960686112369973	5.943179628166397	0.027804380965205953	0.08393608584087187	0.6234206037285426
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	uot	0.25	2.0	main21	assigned_raw_cost	endpoint_response	False	1500	0.7994924868855497	0.6066666666666667	0.3911763311855403	5.46833427096099	0.026585407265917353	0.09714357755258037	0.6193537645546527
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	uot	0.25	2.0	main21	barycentric_displacement	local_reference	False	1500	0.39085085460037994	0.3466666666666667	0.030843610014885246	0.46282161599998034	0.053866008343014776	0.16997899620819282	0.19604494437207798
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	uot	0.25	2.0	main21	barycentric_displacement	endpoint_response	False	1500	0.39127727967879106	0.34	0.030413717697946378	0.4251596058763809	0.05672273137666076	0.19706004084127926	0.19542905554515944
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	uot	0.25	2.0	main21	transported_mass_deficit	local_reference	False	1500	0.7978590390484618	0.7533333333333333	1.0005122145856895	15.013115512704056	0.19294757310137214	0.135249096186252	0.7423344214953699
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	uot	0.25	2.0	main21	transported_mass_deficit	endpoint_response	False	1500	0.8015324771255455	0.7466666666666667	1.0054044946371468	14.054755914142467	0.21798933882136623	0.15682543205854016	0.7402709565148262
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	uot	0.25	2.0	main21	source_boundary_proximity	local_reference	False	1500	0.4345487936541477	0.4066666666666667	0.4929364602307631	7.3967233083030735	0.07650993692307341	0.02314692357242572	0.18975225348810332
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	uot	0.25	2.0	main21	source_boundary_proximity	endpoint_response	False	1500	0.43589367281345653	0.4	0.49782874028222024	6.959250201320032	0.08297922088361206	0.026846258350355943	0.18931925508130099
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	row_softmax	0.25		main21	finite_response_h001	local_reference	True	1500	0.9999979022212899	1.0	7.953253822182632e-05	0.0005929221127742475	-4.054148042117692e-05	0.9997094904620825	0.9999987436061494
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	row_softmax	0.25		main21	finite_response_h001	endpoint_response	True	1500	0.9894876113278273	0.88	0.0071998561155958525	0.050912614154052835	0.008573423571393195	0.9897660009912502	0.9819810020010183
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	row_softmax	0.25		main21	local_reference	local_reference	True	1500	1.0	1.0	0.0	0.0	-3.2126907450483417e-17	0.9999999999999999	1.0
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	row_softmax	0.25		main21	local_reference	endpoint_response	True	1500	0.9893160841404819	0.88	0.007279388653817679	0.051475015591827294	0.00863357131895095	0.9899044483573053	0.9816863449944788
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	row_softmax	0.25		main21	endpoint_response	local_reference	True	1500	0.9893160841404819	0.88	0.007279388653817679	0.054268486795785206	-0.006105365278475625	0.9916980842176608	0.9816863449944788
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	row_softmax	0.25		main21	endpoint_response	endpoint_response	True	1500	1.0	1.0	0.0	0.0	-5.45885676658279e-17	0.9999999999999999	1.0
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	row_softmax	0.25		main21	conditional_entropy	local_reference	False	1500	0.46737310016582234	0.22	0.7723367665315233	5.757838962813701	-0.13232338752793601	0.29395233866942594	0.22732634173900346
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	row_softmax	0.25		main21	conditional_entropy	endpoint_response	False	1500	0.46039041972907546	0.24	0.7650573778777056	5.409979096835809	-0.12214704343135083	0.2907564857662738	0.22281321448958957
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	row_softmax	0.25		main21	low_max_probability	local_reference	False	1500	0.16325849389266398	0.09333333333333334	0.861330907013038	6.4212981579880735	-2.402888926091983	2.5485769805268057	0.023014818552787197
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	row_softmax	0.25		main21	low_max_probability	endpoint_response	False	1500	0.17043643841619488	0.09333333333333334	0.8540515183592204	6.03928671959404	-2.581779133233184	2.735594236416013	0.02656449728323873
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	row_softmax	0.25		main21	probability_margin_risk	local_reference	False	1500	-0.09831470325097923	0.07333333333333333	0.8656401829068594	6.453424191239588	8.767961253917194	-8.635752594852972	0.00924727159521499
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	row_softmax	0.25		main21	probability_margin_risk	endpoint_response	False	1500	-0.09071465009540006	0.07333333333333333	0.8583607942530419	6.069759064783029	8.495484222537316	-8.355933705941665	0.008673400476427506
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	row_softmax	0.25		main21	assigned_raw_cost	local_reference	False	1500	-0.6631761703005202	0.0	0.2365775360087493	1.76370647311666	0.1904570239667532	-0.15193168175017935	0.5323594079739096
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	row_softmax	0.25		main21	assigned_raw_cost	endpoint_response	False	1500	-0.7290183328970369	0.0	0.2293187660182203	1.6215904408532675	0.20205846562442245	-0.16359097655464247	0.6183197681336099
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	row_softmax	0.25		main21	barycentric_displacement	local_reference	False	1500	-0.3278553599357155	0.09333333333333334	0.059829557673937994	0.4460346486545894	0.14803795854683513	-0.16109037411132093	0.11329611212478496
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	row_softmax	0.25		main21	barycentric_displacement	endpoint_response	False	1500	-0.3443255325891256	0.1	0.06454451671591657	0.4564160758989442	0.15608090790530146	-0.16993857479511532	0.12631239457990984
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	row_softmax	0.25		main21	transported_mass_deficit	local_reference	False	1500	0.0025721957719376416	0.13866666666666666	0.1341365695566628	1.0	0.1341365695566627	-3.047926863038303e-18	0.0
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	row_softmax	0.25		main21	transported_mass_deficit	endpoint_response	False	1500	0.001885226117610752	0.132	0.1414159582104805	1.0000000000000002	0.14141595821048047	-3.2133332417596183e-18	0.0
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	row_softmax	0.25		main21	source_boundary_proximity	local_reference	False	1500	-0.43778698685765105	0.02	0.5604304855574119	4.178058879913962	0.12153985474727749	-0.029549365676058842	0.18112495391169736
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	row_softmax	0.25		main21	source_boundary_proximity	endpoint_response	False	1500	-0.4519109655914959	0.02	0.5677098742112296	4.014468249518647	0.12837701708542426	-0.0305867398891832	0.1944171359580652
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	finite_response_h001	local_reference	True	1500	0.9999996444442866	1.0	1.961804811197403e-06	5.1347541860296583e-05	-1.0832528612295028e-05	1.0003191241230622	0.999999935470117
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	finite_response_h001	endpoint_response	True	1500	0.9995646433620637	0.9933333333333333	0.00020718394315575166	0.005446003145558917	0.0011671945240955273	0.9652157308442038	0.999372412733457
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	local_reference	local_reference	True	1500	1.0	1.0	0.0	0.0	-2.558997406909276e-18	1.0000000000000004	1.0
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	local_reference	endpoint_response	True	1500	0.9995561526916235	0.9933333333333333	0.00020911509471808202	0.005496765078760931	0.0011778812201284886	0.9649016728858257	0.9993597739712836
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	endpoint_response	local_reference	True	1500	0.9995561526916235	0.9933333333333333	0.00020911509471808202	0.005473299901381553	-0.0011954844107858248	1.0357115155396106	0.9993597739712836
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	endpoint_response	endpoint_response	True	1500	1.0	1.0	0.0	0.0	-1.300365284010625e-17	1.0000000000000002	1.0
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	conditional_entropy	local_reference	False	1500	-0.2701148756066114	0.006666666666666667	0.8728136815828561	22.84469728869763	0.117256920361726	-0.08677143358321004	0.14201090120011295
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	conditional_entropy	endpoint_response	False	1500	-0.2702156187624972	0.006666666666666667	0.8729767811478429	22.946924475498708	0.11437103861991718	-0.083782715522268	0.14211265348407753
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	low_max_probability	local_reference	False	1500	-0.34198245599220267	0.0	0.9579475138688528	25.07295822071388	2.471628488188405	-2.442817368298178	0.2915704717662875
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	low_max_probability	endpoint_response	False	1500	-0.34161076516034006	0.0	0.9581106134338397	25.184738426527147	2.3874193472310776	-2.358446830695662	0.29172219093383467
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	probability_margin_risk	local_reference	False	1500	-0.28706226091656045	0.02	0.9616096804752554	25.168810393187076	13.113109792187638	-13.077308540470185	0.20979923453726368
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	probability_margin_risk	endpoint_response	False	1500	-0.2865404366846386	0.02	0.9617727800402424	25.281001537240492	12.647288350471174	-12.611564539700415	0.20944058273254895
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	assigned_raw_cost	local_reference	False	1500	0.4802900196844532	0.49333333333333335	0.4767402120476061	12.47801914588022	0.02113333711857	0.03315501866885095	0.3542528235616256
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	assigned_raw_cost	endpoint_response	False	1500	0.4777993305774803	0.4866666666666667	0.4769033116125929	12.535802222941443	0.021622194062178995	0.03188895245698281	0.3517636982370911
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	barycentric_displacement	local_reference	False	1500	0.2732928681301636	0.32666666666666666	0.0424197151726709	1.110277683130529	0.03208439629695062	0.08218072712464784	0.13802355751722184
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	barycentric_displacement	endpoint_response	False	1500	0.2726216678318524	0.3333333333333333	0.04255755025134401	1.118660785222472	0.03213931542510911	0.07925408241967243	0.13778828288451173
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	transported_mass_deficit	local_reference	False	1500	-0.0731889554873416	0.06511627906976745	0.0382064017112045	0.9999999999999883	0.038206401711204936	1.7037746791922834e-17	-2.220446049250313e-16
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	transported_mass_deficit	endpoint_response	False	1500	-0.07246027874700926	0.06968992248062016	0.03804330214621757	0.999999999999988	0.03804330214621799	1.6965014240160297e-17	0.0
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	source_boundary_proximity	local_reference	False	1500	0.3179044532990726	0.4	0.4645003177119541	12.15765675142677	0.04295431915943073	0.011137661763433282	0.13378560164248776
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8492_ANT_MID	spatialDLPFC::Br8492	primary_expansion	SDLPFC_Br8492_ANT_MID__reverse	reverse	balanced_ot	0.25		main21	source_boundary_proximity	endpoint_response	False	1500	0.3177502503211213	0.4	0.4643372181469672	12.205491951311279	0.042618557225212225	0.010732630486300875	0.13334889666484095
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8667_ANT_MID	spatialDLPFC::Br8667	primary_expansion	SDLPFC_Br8667_ANT_MID	forward	uot	0.25	2.0	main21	finite_response_h001	local_reference	True	1500	0.9999986951105313	1.0	8.013182255411515e-05	0.000999705166685624	6.2638007714668e-05	0.9982206171123177	0.9999997334641777
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8667_ANT_MID	spatialDLPFC::Br8667	primary_expansion	SDLPFC_Br8667_ANT_MID	forward	uot	0.25	2.0	main21	finite_response_h001	endpoint_response	True	1500	0.9960841404818402	0.9933333333333333	0.008487855490710926	0.09566643566094435	-0.00692227905404749	1.1920610933990883	0.9974965782980704
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8667_ANT_MID	spatialDLPFC::Br8667	primary_expansion	SDLPFC_Br8667_ANT_MID	forward	uot	0.25	2.0	main21	local_reference	local_reference	True	1500	1.0	1.0	0.0	0.0	1.4689161015822787e-17	1.0	1.0
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8667_ANT_MID	spatialDLPFC::Br8667	primary_expansion	SDLPFC_Br8667_ANT_MID	forward	uot	0.25	2.0	main21	local_reference	endpoint_response	True	1500	0.996005957335981	0.9933333333333333	0.00856798731326504	0.09656959969986524	-0.0069945890455244625	1.1941549249340329	0.9974449185817934
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8667_ANT_MID	spatialDLPFC::Br8667	primary_expansion	SDLPFC_Br8667_ANT_MID	forward	uot	0.25	2.0	main21	endpoint_response	local_reference	True	1500	0.996005957335981	0.9933333333333333	0.00856798731326504	0.10689212989487981	0.006047192465308991	0.8352726248119737	0.9974449185817934
spatialDLPFC	within_donor_adjacent_position	SDLPFC_Br8667_ANT_MID	spatialDLPFC::Br8667	primary_expansion	SDLPFC_Br8667_ANT_MID	forward	uot	0.25	2.0	main21	endpoint_response	endpoint_response	True	1500	1.0	1.0	0.0	0.0	4.3409136307418106e-18	0.9999999999999999	1.0
