dataset	pair_id	pair_type	independent_unit_id	cohort_role	direction	pair_file_id	method	epsilon	tau	split	stage	converged	iterations	seconds	t
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	row_softmax	0.25		source_only	base	True	1	0.03785809999681078	
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	row_softmax	0.25		source_only	split_response	True	1	0.037159200001042336	0.00125
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	row_softmax	0.25		source_only	split_response	True	1	0.036907300003804266	0.000625
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	row_softmax	0.25		source_only	split_response	True	1	0.0381716999982018	0.01
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	row_softmax	0.25		source_only	split_response	True	1	0.03724720000172965	1.0
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	row_softmax	0.25		random_20260720	base	True	1	0.03690850001294166	
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	row_softmax	0.25		random_20260720	split_response	True	1	0.038607099995715544	0.00125
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	row_softmax	0.25		random_20260720	split_response	True	1	0.0382882999983849	0.000625
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	row_softmax	0.25		random_20260720	split_response	True	1	0.03719989999081008	0.01
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	row_softmax	0.25		random_20260720	split_response	True	1	0.037147700000787154	1.0
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	row_softmax	0.25		random_20260721	base	True	1	0.03841839999950025	
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	row_softmax	0.25		random_20260721	split_response	True	1	0.043852499991771765	0.00125
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	row_softmax	0.25		random_20260721	split_response	True	1	0.03809929999988526	0.000625
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	row_softmax	0.25		random_20260721	split_response	True	1	0.03937470000528265	0.01
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	row_softmax	0.25		random_20260721	split_response	True	1	0.03764359999331646	1.0
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	row_softmax	0.25		random_20260722	base	True	1	0.04262310000194702	
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	row_softmax	0.25		random_20260722	split_response	True	1	0.0371315000083996	0.00125
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	row_softmax	0.25		random_20260722	split_response	True	1	0.03720029999385588	0.000625
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	row_softmax	0.25		random_20260722	split_response	True	1	0.03794700000435114	0.01
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	row_softmax	0.25		random_20260722	split_response	True	1	0.03921560000162572	1.0
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	row_softmax	0.25		random_20260723	base	True	1	0.037159200001042336	
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	row_softmax	0.25		random_20260723	split_response	True	1	0.039034500005072914	0.00125
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	row_softmax	0.25		random_20260723	split_response	True	1	0.03758489999745507	0.000625
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	row_softmax	0.25		random_20260723	split_response	True	1	0.03805889999784995	0.01
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	row_softmax	0.25		random_20260723	split_response	True	1	0.03757160001259763	1.0
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	row_softmax	0.25		random_20260724	base	True	1	0.03669130000344012	
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	row_softmax	0.25		random_20260724	split_response	True	1	0.03919679998944048	0.00125
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	row_softmax	0.25		random_20260724	split_response	True	1	0.039697600004728884	0.000625
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	row_softmax	0.25		random_20260724	split_response	True	1	0.04238299999269657	0.01
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	forward	ST_DEV_E14_5_E15_5	row_softmax	0.25		random_20260724	split_response	True	1	0.03597209999861661	1.0
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	balanced_ot	0.25		historical	base	True	200	8.502238000000943	
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	balanced_ot	0.25		source_only	base	True	200	8.424216699990211	
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	balanced_ot	0.25		source_only	split_response	True	200	8.381712299989886	0.00125
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	balanced_ot	0.25		source_only	split_response	True	200	8.363554499999736	0.000625
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	balanced_ot	0.25		source_only	split_response	True	200	8.54773999999452	0.01
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	balanced_ot	0.25		source_only	split_response	True	200	8.388953100002254	1.0
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	balanced_ot	0.25		random_20260720	base	True	200	8.33740219999163	
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	balanced_ot	0.25		random_20260720	split_response	True	200	8.337250099997618	0.00125
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	balanced_ot	0.25		random_20260720	split_response	True	200	8.53138410000247	0.000625
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	balanced_ot	0.25		random_20260720	split_response	True	200	8.37834219999786	0.01
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	balanced_ot	0.25		random_20260720	split_response	True	200	8.493019300003652	1.0
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	balanced_ot	0.25		random_20260721	base	True	200	8.50079310000001	
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	balanced_ot	0.25		random_20260721	split_response	True	200	8.435208700000658	0.00125
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	balanced_ot	0.25		random_20260721	split_response	True	200	8.346776399994269	0.000625
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	balanced_ot	0.25		random_20260721	split_response	True	200	8.351303400006145	0.01
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	balanced_ot	0.25		random_20260721	split_response	True	200	8.419636000005994	1.0
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	balanced_ot	0.25		random_20260722	base	True	200	8.345169299995177	
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	balanced_ot	0.25		random_20260722	split_response	True	200	8.360390999994706	0.00125
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	balanced_ot	0.25		random_20260722	split_response	True	200	8.461019700000179	0.000625
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	balanced_ot	0.25		random_20260722	split_response	True	200	8.376600000003236	0.01
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	balanced_ot	0.25		random_20260722	split_response	True	200	8.484888300008606	1.0
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	balanced_ot	0.25		random_20260723	base	True	200	8.513700900002732	
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	balanced_ot	0.25		random_20260723	split_response	True	200	8.466292700002668	0.00125
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	balanced_ot	0.25		random_20260723	split_response	True	200	8.339129799991497	0.000625
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	balanced_ot	0.25		random_20260723	split_response	True	200	8.384610299995984	0.01
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	balanced_ot	0.25		random_20260723	split_response	True	200	8.293238900005235	1.0
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	balanced_ot	0.25		random_20260724	base	True	200	8.424400599993533	
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	balanced_ot	0.25		random_20260724	split_response	True	200	8.338007999991532	0.00125
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	balanced_ot	0.25		random_20260724	split_response	True	200	8.323367400007555	0.000625
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	balanced_ot	0.25		random_20260724	split_response	True	200	8.347655200006557	0.01
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	balanced_ot	0.25		random_20260724	split_response	True	200	8.306645200005732	1.0
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	historical	base	True	85	3.5539600000047358	
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	source_only	base	True	85	3.515763000003062	
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	source_only	split_response	True	85	3.5471577999996953	0.00125
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	source_only	split_response	True	85	3.5842510999937076	0.000625
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	source_only	split_response	True	85	3.541035299989744	0.01
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	source_only	split_response	True	85	3.5471543000021484	1.0
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	random_20260720	base	True	85	3.513982100004796	
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	random_20260720	split_response	True	85	3.596059499992407	0.00125
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	random_20260720	split_response	True	85	3.5201460999960545	0.000625
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	random_20260720	split_response	True	85	3.5648595000093337	0.01
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	random_20260720	split_response	True	85	3.7257802999956766	1.0
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	random_20260721	base	True	85	3.7238115000072867	
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	random_20260721	split_response	True	85	3.541042800003197	0.00125
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	random_20260721	split_response	True	85	3.5366886999981944	0.000625
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	random_20260721	split_response	True	85	3.599656499995035	0.01
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	random_20260721	split_response	True	85	3.5393270999920787	1.0
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	random_20260722	base	True	85	3.557821199996397	
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	random_20260722	split_response	True	85	3.575173699995503	0.00125
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	random_20260722	split_response	True	85	3.583537200000137	0.000625
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	random_20260722	split_response	True	85	3.5318402999982936	0.01
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	random_20260722	split_response	True	85	3.5628876999981003	1.0
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	random_20260723	base	True	85	3.610562799993204	
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	random_20260723	split_response	True	85	3.494572399999015	0.00125
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	random_20260723	split_response	True	85	3.512216000002809	0.000625
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	random_20260723	split_response	True	85	3.6988138999877265	0.01
Stereo-seq	ST_DEV_E14_5_E15_5	cross_stage	Stereo-seq::shared_developmental_series	legacy_replication	reverse	ST_DEV_E14_5_E15_5__reverse	uot	0.25	2.0	random_20260723	split_response	True	85	3.544987700006459	1.0
