dataset	pair_type	biological_pair_id	independent_unit_id	cohort_role	pair_id	direction	method	epsilon	tau	score	n_estimable	spearman	aurc	oracle_aurc	random_aurc	normalized_excess_aurc	retained_loss_at_80pct_coverage	retained_loss_at_90pct_coverage	auroc	auprc	prevalence	precision_at_prevalence	recall_at_prevalence
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED	forward	uot	0.25	2.0	probability_margin_risk	269	0.2629347062437499	0.16996936284982833	0.04404573185770837	0.20074349442379186	0.8036083536228842	0.18981481481481483	0.205761316872428	0.6894918173987942	0.2722374096067849	0.20074349442379183	0.25925925925925924	0.25925925925925924
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED	forward	uot	0.25	2.0	assigned_raw_cost	269	0.6461022827062328	0.05850331992504876	0.04404573185770837	0.20074349442379186	0.0922641640224011	0.05555555555555555	0.11934156378600823	0.9656330749354005	0.8939193475109375	0.20074349442379183	0.7962962962962963	0.7962962962962963
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED	forward	uot	0.25	2.0	barycentric_displacement	269	0.6878132883785368	0.04584345353161108	0.04404573185770837	0.20074349442379186	0.011472542073755317	0.018518518518518517	0.11522633744855967	0.9956933677863911	0.9851903011387756	0.20074349442379183	0.9259259259259259	0.9259259259259259
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED	forward	uot	0.25	2.0	transported_mass_deficit	269	0.689964572338713	0.04508275211924011	0.04404573185770837	0.20074349442379186	0.006617964701917184	0.018518518518518517	0.11522633744855967	0.9972437553832902	0.9901469527128117	0.20074349442379183	0.9259259259259259	0.9259259259259259
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED	forward	uot	0.25	2.0	source_boundary_proximity	269	0.15885644559957257	0.17846531608468058	0.04404573185770837	0.20074349442379186	0.8578270807809653	0.18518518518518517	0.18930041152263374	0.6144702842377261	0.2713548787778247	0.20074349442379183	0.25925925925925924	0.25925925925925924
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED	forward	uot	0.25	2.0	uot_local_mass	269	0.03621327999629829	0.22391655803507074	0.04404573185770837	0.20074349442379186	1.1478838193462158	0.23148148148148148	0.21810699588477367	0.5260981912144703	0.20873406903715455	0.20074349442379183	0.07407407407407407	0.07407407407407407
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED	forward	uot	0.25	2.0	uot_local_shape	269	-0.39523866979458233	0.2721362286180423	0.04404573185770837	0.20074349442379186	1.4556078722830665	0.25	0.2222222222222222	0.21515934539190354	0.12873556364864078	0.20074349442379183	0.0	0.0
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED	forward	uot	0.25	2.0	uot_observed_mass_h001	269	0.03621327999629829	0.22391655803507074	0.04404573185770837	0.20074349442379186	1.1478838193462158	0.23148148148148148	0.21810699588477367	0.5260981912144703	0.20873406903715455	0.20074349442379183	0.07407407407407407	0.07407407407407407
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED	forward	uot	0.25	2.0	uot_observed_shape_h001	269	-0.39499963824345163	0.2721362286180423	0.04404573185770837	0.20074349442379186	1.4556078722830665	0.25	0.2222222222222222	0.2153316106804479	0.12875597856176083	0.20074349442379183	0.0	0.0
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED	forward	uot	0.25	2.0	uot_observed_combined_h001	269	-0.1140180498893352	0.25333348171895126	0.04404573185770837	0.20074349442379186	1.3356141557731613	0.24537037037037038	0.21810699588477367	0.4178294573643411	0.16339067926451206	0.20074349442379183	0.018518518518518517	0.018518518518518517
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED	forward	uot	0.25	2.0	uot_endpoint_mass	269	0.028086207257855107	0.22582390113109072	0.04404573185770837	0.20074349442379186	1.1600559337707317	0.2361111111111111	0.21810699588477367	0.5202411714039621	0.2069093674663625	0.20074349442379183	0.05555555555555555	0.05555555555555555
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED	forward	uot	0.25	2.0	uot_endpoint_shape	269	-0.3955972171212783	0.27146801321704955	0.04404573185770837	0.20074349442379186	1.4513435140047475	0.25	0.2222222222222222	0.214900947459087	0.1284475011573373	0.20074349442379183	0.0	0.0
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED	forward	uot	0.25	2.0	uot_endpoint_combined	269	-0.10433727206854258	0.25115839268307766	0.04404573185770837	0.20074349442379186	1.3217333638572186	0.24537037037037038	0.21810699588477367	0.4248062015503876	0.16632772891912148	0.20074349442379183	0.018518518518518517	0.018518518518518517
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED	forward	row_softmax	0.25		finite_response_h001	269	-0.5503701464783948	0.274700412835031	0.04404573185770837	0.20074349442379186	1.4719717576059812	0.25	0.2222222222222222	0.10335917312661501	0.11491567566704387	0.20074349442379183	0.0	0.0
HER2ST_manual_controlled	within_section_controlled_combined	HER2ST_B1_CONTROLLED	HER2ST::B	manual_truth_controlled	HER2ST_B1_CONTROLLED	forward	row_softmax	0.25		local_reference	269	-0.5506091780295255	0.27495755569217384	0.04404573185770837	0.20074349442379186	1.4736127692766767	0.25	0.2222222222222222	0.10318690783807065	0.11491688056245655	0.20074349442379183	0.0	0.0
