dataset	pair_id	pair_type	independent_unit_id	cohort_role	direction	pair_file_id	method	epsilon	tau	stage	arm	intervention	t	converged	iterations	seconds
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	balanced_ot	0.25		local_neighborhood	N	I_EXPR	0.05	True	200	8.298059000007925
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	balanced_ot	0.25		local_neighborhood	N	I_SPATIAL	0.05	True	200	8.280977300004452
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	uot	0.25	2.0	base	BASE	NONE	0.0	True	85	3.467415599996457
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	uot	0.25	2.0	local_neighborhood	R	I_EXPR	0.05	True	85	3.5348024999984773
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	uot	0.25	2.0	local_neighborhood	R	I_SPATIAL	0.05	True	85	3.4861329999985173
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	uot	0.25	2.0	local_neighborhood	N	I_EXPR	0.05	True	85	3.462551999997231
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	uot	0.25	2.0	local_neighborhood	N	I_SPATIAL	0.05	True	85	3.51021629999741
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	row_softmax	0.25		base	BASE	NONE	0.0	True	1	0.037670000005164184
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	row_softmax	0.25		local_neighborhood	R	I_EXPR	0.05	True	1	0.037490700007765554
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	row_softmax	0.25		local_neighborhood	R	I_SPATIAL	0.05	True	1	0.038567499999771826
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	row_softmax	0.25		local_neighborhood	N	I_EXPR	0.05	True	1	0.042886299997917376
spatialDLPFC	SDLPFC_Br6423_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6423	primary_expansion	reverse	SDLPFC_Br6423_ANT_MID__reverse	row_softmax	0.25		local_neighborhood	N	I_SPATIAL	0.05	True	1	0.03716050001094118
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	forward	SDLPFC_Br6432_ANT_MID	balanced_ot	0.25		base	BASE	NONE	0.0	True	200	8.253517200006172
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	forward	SDLPFC_Br6432_ANT_MID	balanced_ot	0.25		local_neighborhood	R	I_EXPR	0.05	True	200	8.322065899992594
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	forward	SDLPFC_Br6432_ANT_MID	balanced_ot	0.25		local_neighborhood	R	I_SPATIAL	0.05	True	200	8.303557200008072
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	forward	SDLPFC_Br6432_ANT_MID	balanced_ot	0.25		local_neighborhood	N	I_EXPR	0.05	True	200	8.253648999991128
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	forward	SDLPFC_Br6432_ANT_MID	balanced_ot	0.25		local_neighborhood	N	I_SPATIAL	0.05	True	200	8.29287679999834
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	forward	SDLPFC_Br6432_ANT_MID	uot	0.25	2.0	base	BASE	NONE	0.0	True	85	3.490715400010231
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	forward	SDLPFC_Br6432_ANT_MID	uot	0.25	2.0	local_neighborhood	R	I_EXPR	0.05	True	85	3.4989277999993647
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	forward	SDLPFC_Br6432_ANT_MID	uot	0.25	2.0	local_neighborhood	R	I_SPATIAL	0.05	True	85	3.5320376999879954
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	forward	SDLPFC_Br6432_ANT_MID	uot	0.25	2.0	local_neighborhood	N	I_EXPR	0.05	True	85	3.5886035000003176
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	forward	SDLPFC_Br6432_ANT_MID	uot	0.25	2.0	local_neighborhood	N	I_SPATIAL	0.05	True	85	3.5345987000036985
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	forward	SDLPFC_Br6432_ANT_MID	row_softmax	0.25		base	BASE	NONE	0.0	True	1	0.0378428999974858
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	forward	SDLPFC_Br6432_ANT_MID	row_softmax	0.25		local_neighborhood	R	I_EXPR	0.05	True	1	0.03682710000430234
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	forward	SDLPFC_Br6432_ANT_MID	row_softmax	0.25		local_neighborhood	R	I_SPATIAL	0.05	True	1	0.04166909999912605
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	forward	SDLPFC_Br6432_ANT_MID	row_softmax	0.25		local_neighborhood	N	I_EXPR	0.05	True	1	0.036242300004232675
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	forward	SDLPFC_Br6432_ANT_MID	row_softmax	0.25		local_neighborhood	N	I_SPATIAL	0.05	True	1	0.036361499995109625
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	uot	0.25	2.0	base	BASE	NONE	0.0	True	85	3.466689699998824
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	uot	0.25	2.0	local_neighborhood	R	I_EXPR	0.05	True	85	3.5338724000030197
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	uot	0.25	2.0	local_neighborhood	R	I_SPATIAL	0.05	True	85	3.4634236999991117
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	uot	0.25	2.0	local_neighborhood	N	I_EXPR	0.05	True	85	3.5030932999943616
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	uot	0.25	2.0	local_neighborhood	N	I_SPATIAL	0.05	True	85	3.54800530000648
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	balanced_ot	0.25		base	BASE	NONE	0.0	True	200	8.282430899998872
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	balanced_ot	0.25		local_neighborhood	R	I_EXPR	0.05	True	200	8.267419099996914
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	balanced_ot	0.25		local_neighborhood	R	I_SPATIAL	0.05	True	200	8.284515499995905
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	balanced_ot	0.25		local_neighborhood	N	I_EXPR	0.05	True	200	8.217373700012104
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	balanced_ot	0.25		local_neighborhood	N	I_SPATIAL	0.05	True	200	8.306196100005764
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	forward	SDLPFC_Br6471_ANT_MID	balanced_ot	0.25		base	BASE	NONE	0.0	True	200	8.182450499996776
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	forward	SDLPFC_Br6471_ANT_MID	balanced_ot	0.25		local_neighborhood	R	I_EXPR	0.05	True	200	8.29217790000257
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	forward	SDLPFC_Br6471_ANT_MID	balanced_ot	0.25		local_neighborhood	R	I_SPATIAL	0.05	True	200	8.245865699995193
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	forward	SDLPFC_Br6471_ANT_MID	balanced_ot	0.25		local_neighborhood	N	I_EXPR	0.05	True	200	8.204800699997577
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	forward	SDLPFC_Br6471_ANT_MID	balanced_ot	0.25		local_neighborhood	N	I_SPATIAL	0.05	True	200	8.299849499991979
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	row_softmax	0.25		base	BASE	NONE	0.0	True	1	0.03684320001048036
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	row_softmax	0.25		local_neighborhood	R	I_EXPR	0.05	True	1	0.03918429999612272
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	row_softmax	0.25		local_neighborhood	R	I_SPATIAL	0.05	True	1	0.03729330000351183
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	row_softmax	0.25		local_neighborhood	N	I_EXPR	0.05	True	1	0.03682340000523254
spatialDLPFC	SDLPFC_Br6432_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6432	primary_expansion	reverse	SDLPFC_Br6432_ANT_MID__reverse	row_softmax	0.25		local_neighborhood	N	I_SPATIAL	0.05	True	1	0.03668720000132453
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	forward	SDLPFC_Br6471_ANT_MID	uot	0.25	2.0	base	BASE	NONE	0.0	True	85	3.5032068000000436
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	forward	SDLPFC_Br6471_ANT_MID	uot	0.25	2.0	local_neighborhood	R	I_EXPR	0.05	True	85	3.515906599990558
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	forward	SDLPFC_Br6471_ANT_MID	uot	0.25	2.0	local_neighborhood	R	I_SPATIAL	0.05	True	85	3.4623164999939036
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	forward	SDLPFC_Br6471_ANT_MID	uot	0.25	2.0	local_neighborhood	N	I_EXPR	0.05	True	85	3.5081578999961494
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	forward	SDLPFC_Br6471_ANT_MID	uot	0.25	2.0	local_neighborhood	N	I_SPATIAL	0.05	True	85	3.549182600007043
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	forward	SDLPFC_Br6471_ANT_MID	row_softmax	0.25		base	BASE	NONE	0.0	True	1	0.0369189000048209
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	forward	SDLPFC_Br6471_ANT_MID	row_softmax	0.25		local_neighborhood	R	I_EXPR	0.05	True	1	0.0380552999995416
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	forward	SDLPFC_Br6471_ANT_MID	row_softmax	0.25		local_neighborhood	R	I_SPATIAL	0.05	True	1	0.03577210000366904
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	forward	SDLPFC_Br6471_ANT_MID	row_softmax	0.25		local_neighborhood	N	I_EXPR	0.05	True	1	0.03811320000386331
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	forward	SDLPFC_Br6471_ANT_MID	row_softmax	0.25		local_neighborhood	N	I_SPATIAL	0.05	True	1	0.03824950000853278
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	reverse	SDLPFC_Br6471_ANT_MID__reverse	balanced_ot	0.25		base	BASE	NONE	0.0	True	200	8.255130300007295
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	reverse	SDLPFC_Br6471_ANT_MID__reverse	balanced_ot	0.25		local_neighborhood	R	I_EXPR	0.05	True	200	8.293223500004387
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	reverse	SDLPFC_Br6471_ANT_MID__reverse	balanced_ot	0.25		local_neighborhood	R	I_SPATIAL	0.05	True	200	8.23325799999293
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	reverse	SDLPFC_Br6471_ANT_MID__reverse	balanced_ot	0.25		local_neighborhood	N	I_EXPR	0.05	True	200	8.32356720000098
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	reverse	SDLPFC_Br6471_ANT_MID__reverse	balanced_ot	0.25		local_neighborhood	N	I_SPATIAL	0.05	True	200	8.292008299991721
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	reverse	SDLPFC_Br6471_ANT_MID__reverse	uot	0.25	2.0	base	BASE	NONE	0.0	True	85	3.5354329999972833
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	reverse	SDLPFC_Br6471_ANT_MID__reverse	uot	0.25	2.0	local_neighborhood	R	I_EXPR	0.05	True	85	3.489969199988991
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	reverse	SDLPFC_Br6471_ANT_MID__reverse	uot	0.25	2.0	local_neighborhood	R	I_SPATIAL	0.05	True	85	3.558200500003295
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	reverse	SDLPFC_Br6471_ANT_MID__reverse	uot	0.25	2.0	local_neighborhood	N	I_EXPR	0.05	True	85	3.49854200000118
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	reverse	SDLPFC_Br6471_ANT_MID__reverse	uot	0.25	2.0	local_neighborhood	N	I_SPATIAL	0.05	True	85	3.560416599997552
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	reverse	SDLPFC_Br6471_ANT_MID__reverse	row_softmax	0.25		base	BASE	NONE	0.0	True	1	0.03873300000850577
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	reverse	SDLPFC_Br6471_ANT_MID__reverse	row_softmax	0.25		local_neighborhood	R	I_EXPR	0.05	True	1	0.03696120000677183
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	reverse	SDLPFC_Br6471_ANT_MID__reverse	row_softmax	0.25		local_neighborhood	R	I_SPATIAL	0.05	True	1	0.04686499999661464
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	reverse	SDLPFC_Br6471_ANT_MID__reverse	row_softmax	0.25		local_neighborhood	N	I_EXPR	0.05	True	1	0.03727929999877233
spatialDLPFC	SDLPFC_Br6471_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6471	primary_expansion	reverse	SDLPFC_Br6471_ANT_MID__reverse	row_softmax	0.25		local_neighborhood	N	I_SPATIAL	0.05	True	1	0.03767170000355691
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	forward	SDLPFC_Br6522_ANT_MID	balanced_ot	0.25		base	BASE	NONE	0.0	True	200	8.228393199999118
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	forward	SDLPFC_Br6522_ANT_MID	balanced_ot	0.25		local_neighborhood	R	I_EXPR	0.05	True	200	8.190925000002608
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	forward	SDLPFC_Br6522_ANT_MID	balanced_ot	0.25		local_neighborhood	R	I_SPATIAL	0.05	True	200	8.361983599999803
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	forward	SDLPFC_Br6522_ANT_MID	balanced_ot	0.25		local_neighborhood	N	I_EXPR	0.05	True	200	8.255153299993253
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	forward	SDLPFC_Br6522_ANT_MID	balanced_ot	0.25		local_neighborhood	N	I_SPATIAL	0.05	True	200	8.300507599997218
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	forward	SDLPFC_Br6522_ANT_MID	uot	0.25	2.0	base	BASE	NONE	0.0	True	85	3.510526900005061
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	forward	SDLPFC_Br6522_ANT_MID	uot	0.25	2.0	local_neighborhood	R	I_EXPR	0.05	True	85	3.5423987999965902
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	forward	SDLPFC_Br6522_ANT_MID	uot	0.25	2.0	local_neighborhood	R	I_SPATIAL	0.05	True	85	3.541257599994424
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	forward	SDLPFC_Br6522_ANT_MID	uot	0.25	2.0	local_neighborhood	N	I_EXPR	0.05	True	85	3.4868385000008857
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	forward	SDLPFC_Br6522_ANT_MID	uot	0.25	2.0	local_neighborhood	N	I_SPATIAL	0.05	True	85	3.5753015000082087
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	forward	SDLPFC_Br6522_ANT_MID	row_softmax	0.25		base	BASE	NONE	0.0	True	1	0.04335670000000391
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	forward	SDLPFC_Br6522_ANT_MID	row_softmax	0.25		local_neighborhood	R	I_EXPR	0.05	True	1	0.03887219999160152
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	forward	SDLPFC_Br6522_ANT_MID	row_softmax	0.25		local_neighborhood	R	I_SPATIAL	0.05	True	1	0.037328899998101406
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	forward	SDLPFC_Br6522_ANT_MID	row_softmax	0.25		local_neighborhood	N	I_EXPR	0.05	True	1	0.03701590000127908
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	forward	SDLPFC_Br6522_ANT_MID	row_softmax	0.25		local_neighborhood	N	I_SPATIAL	0.05	True	1	0.03876539999328088
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	balanced_ot	0.25		base	BASE	NONE	0.0	True	200	8.312976200002595
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	balanced_ot	0.25		local_neighborhood	R	I_EXPR	0.05	True	200	8.274009699991439
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	balanced_ot	0.25		local_neighborhood	R	I_SPATIAL	0.05	True	200	8.358560100008617
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	balanced_ot	0.25		local_neighborhood	N	I_EXPR	0.05	True	200	8.317201700003352
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	balanced_ot	0.25		local_neighborhood	N	I_SPATIAL	0.05	True	200	8.20097540000279
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	base	BASE	NONE	0.0	True	85	3.5424365000071703
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	local_neighborhood	R	I_EXPR	0.05	True	85	3.5005595999973593
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	local_neighborhood	R	I_SPATIAL	0.05	True	85	3.589732799999183
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	local_neighborhood	N	I_EXPR	0.05	True	85	3.504563499998767
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	uot	0.25	2.0	local_neighborhood	N	I_SPATIAL	0.05	True	85	3.4783131000003777
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	row_softmax	0.25		base	BASE	NONE	0.0	True	1	0.03687150000769179
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	row_softmax	0.25		local_neighborhood	R	I_EXPR	0.05	True	1	0.03678189999482129
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	row_softmax	0.25		local_neighborhood	R	I_SPATIAL	0.05	True	1	0.03671309999481309
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	row_softmax	0.25		local_neighborhood	N	I_EXPR	0.05	True	1	0.03782179999689106
spatialDLPFC	SDLPFC_Br6522_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br6522	primary_expansion	reverse	SDLPFC_Br6522_ANT_MID__reverse	row_softmax	0.25		local_neighborhood	N	I_SPATIAL	0.05	True	1	0.03590339999936987
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	balanced_ot	0.25		base	BASE	NONE	0.0	True	200	8.384335199996713
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	balanced_ot	0.25		local_neighborhood	R	I_EXPR	0.05	True	200	8.205055699989316
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	balanced_ot	0.25		local_neighborhood	R	I_SPATIAL	0.05	True	200	8.32292089999828
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	balanced_ot	0.25		local_neighborhood	N	I_EXPR	0.05	True	200	8.261228800009121
spatialDLPFC	SDLPFC_Br8325_ANT_MID	within_donor_adjacent_position	spatialDLPFC::Br8325	primary_expansion	forward	SDLPFC_Br8325_ANT_MID	balanced_ot	0.25		local_neighborhood	N	I_SPATIAL	0.05	True	200	8.220865600000252
