independent_unit_id	method	strategy	coverage	training_positive_precision	top1	top5	top10	mean_reciprocal_rank	median_true_rank	region_label_accuracy	true_pair_cosine
HER2ST::F	uot	max_probability_gate	0.8	0.9168452170844399	0.9991735537190083	1.0	1.0	0.9995867768595041	1.0	1.0	0.9471838259012137
HER2ST::G	uot	max_probability_gate	0.8	0.7222378092446682	0.6125724576963507	0.8495920709444481	0.8975431415258587	0.7245347305319065	1.65	0.7111690690593802	0.8922591991549046
HER2ST::H	uot	max_probability_gate	0.8	0.9038102381368334	1.0	1.0	1.0	1.0	1.0	1.0	0.9312868731116823
HER2ST::A	uot	oracle_truth	0.8	1.0	0.2967519882337417	0.6428785398665923	0.771718012981484	0.45120339557263617	3.55	0.8853269595679463	0.9150628442153542
HER2ST::B	uot	oracle_truth	0.8	1.0	0.6368450451082811	0.7551665759607373	0.8182245101097154	0.7033854108831565	2.5	0.6930664420520928	0.8538304503273688
HER2ST::C	uot	oracle_truth	0.8	1.0	0.018026315789473682	0.14523559857498153	0.22522181891510384	0.10439518071140921	48.650000000000006	0.8087433862433862	0.8985878062851395
HER2ST::D	uot	oracle_truth	0.8	1.0	0.08056631959587429	0.26216861740043795	0.3438890195917763	0.1693813776223384	31.349999999999998	0.4834264965996554	0.9066504783845801
HER2ST::E	uot	oracle_truth	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9454258604745731
HER2ST::F	uot	oracle_truth	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9547310460108462
HER2ST::G	uot	oracle_truth	0.8	1.0	0.9510549839096647	0.9950424108318845	0.9963937621832357	0.9717577919543209	1.0	0.9660666690177948	0.9210452064638264
HER2ST::H	uot	oracle_truth	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9494659485191884
HER2ST::A	uot	random_gate	0.8	0.775153965120692	0.11119165019661607	0.3532463397468298	0.5215264112732638	0.23622116796332374	11.74	0.8728215832238602	0.8976085490652786
HER2ST::B	uot	random_gate	0.8	0.6769121051129233	0.35243339952147473	0.4734876677009284	0.5181687716868321	0.42253687637079607	21.36	0.4649720788859829	0.7995406899408364
HER2ST::C	uot	random_gate	0.8	0.7177671054633821	0.015535087719298245	0.125716004570814	0.19773438865362641	0.09091421086812995	55.25	0.8063040503557746	0.8928122760923016
HER2ST::D	uot	random_gate	0.8	0.7465839156287988	0.04759213094737253	0.16426481491184408	0.2613178928994805	0.11833316846527345	47.38	0.4796101407890385	0.8949773730829524
HER2ST::E	uot	random_gate	0.8	0.9079561080177985	1.0	1.0	1.0	1.0	1.0	1.0	0.9253863418980968
HER2ST::F	uot	random_gate	0.8	0.9255165826155403	0.999504132231405	1.0	1.0	0.9997520661157024	1.0	1.0	0.9471332022147045
HER2ST::G	uot	random_gate	0.8	0.7459048645097349	0.5781801126264041	0.8365149843819246	0.8867926055859494	0.6969568610187884	1.71	0.7020857230864539	0.8929477715422394
HER2ST::H	uot	random_gate	0.8	0.8933157857462171	1.0	1.0	1.0	1.0	1.0	1.0	0.9259038771999563
HER2ST::A	uot	top2_margin_gate	0.8	0.8552348688499459	0.21099916523273166	0.5173738412797979	0.6782505501352476	0.3540048388567827	6.85	0.8754344864496666	0.9060670570051927
HER2ST::B	uot	top2_margin_gate	0.8	0.7985311531144257	0.6398824744445724	0.7527367774893752	0.7901774211274458	0.6975188545673239	5.2	0.6862307987246137	0.8337604309761035
HER2ST::C	uot	top2_margin_gate	0.8	0.79437752120795	0.022192982456140348	0.14371714727431606	0.2297998588425086	0.1064693984403595	51.65	0.8056654807516876	0.8959956990602461
HER2ST::D	uot	top2_margin_gate	0.8	0.8571906793854177	0.07243561609496173	0.2546954413899619	0.352918884601148	0.16657211686100354	34.3	0.4834264965996554	0.902966314661142
HER2ST::E	uot	top2_margin_gate	0.8	0.9843927819693838	1.0	1.0	1.0	1.0	1.0	1.0	0.9441830785233856
HER2ST::F	uot	top2_margin_gate	0.8	0.9880563240528131	1.0	1.0	1.0	1.0	1.0	1.0	0.9563994279348136
HER2ST::G	uot	top2_margin_gate	0.8	0.8749941822289238	0.8665182881684503	0.9685335006058691	0.982905767609715	0.9103905104499059	1.0	0.8869296233360864	0.9113727054191563
HER2ST::H	uot	top2_margin_gate	0.8	0.9845836713575566	1.0	1.0	1.0	1.0	1.0	1.0	0.951138332358325
